지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),10분 최다 강수량(mm),10분 최다강수량 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),평균 이슬점온도(°C),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최고 해면기압 시각(hhmi),최저 해면기압(hPa),최저 해면기압 시각(hhmi),평균 해면기압(hPa),가조시간(hr),합계 일조 시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),최저 초상온도(°C),평균 5cm 지중온도(°C),평균 10cm 지중온도(°C),평균 20cm 지중온도(°C),평균 30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),안개 계속시간(hr)
131,2000-01-01,4.9,-.8,235,11.7,1457,,,,,,,6.5,160,1703,4.7,160,1630,.8,711,.4,48,1411,74,6.4,1017.6,1027.3,906,1021.4,2400,1024.7,9.7,3.8,1300,1.56,7.94,,,,,,6.1,3.4,1.5,-5.8,.2,-.5,1.1,1.2,4.2,8.4,,,,,1.3,0,
131,2000-01-02,5.1,1.8,2334,8.2,909,3.8,,,,,2,9,340,1214,5,290,1455,1.5,1273,1.7,60,1633,78.8,7,1010.3,1021.4,1,1014.6,900,1017.3,9.7,1.3,1200,.93,5.76,,,,,,7,5.5,2.2,-3.7,1.3,-.3,1.2,1.2,4.4,8.3,,,,,.3,2,
131,2000-01-03,.4,-2.7,2342,3.5,1450,,,,,,,9.5,290,307,4.7,290,330,1.8,1573,-6.8,31,1410,60.8,3.7,1015.7,1025.1,2357,1019.6,25,1022.9,9.7,7.3,1200,2.04,11.52,,,,,,2.6,1.9,1.3,-7.3,.9,.2,1.3,1.3,4.4,7.7,,,,,.7,,
131,2000-01-04,.3,-4.5,811,4.8,1610,,,,,,,4.3,20,1958,2.8,20,2000,.7,608,-6.2,38,1319,63.5,3.9,1017.6,1026.8,950,1023.5,2243,1024.8,9.7,5.6,1200,1.93,13.12,,,,,,2.8,2.8,-.6,-7.4,-.7,.3,1.3,1.4,4.3,7.8,,,,,.9,1,
131,2000-01-05,3.9,1.3,114,6.3,2308,17.53,,,,,13,6.4,50,1405,5.5,50,1430,1.1,915,1.4,51,424,85.5,7,1011.3,1023.7,40,1014.2,2400,1018.4,9.7,0,1100,.77,3.41,,,,,,9.8,8.4,1.1,-2.7,.5,0,1.3,1.4,4.2,7.8,,,,,.9,24,
131,2000-01-06,4.6,-.1,2345,7.6,750,5.08,,,,,12,11,320,1942,7.7,320,930,2.6,2261,1.5,56,1931,80.5,7.2,1008.9,1021.2,2156,1011,545,1016,9.8,0,1100,.71,4.13,,,,,,9.5,6.3,3.8,-3.1,3.2,2.5,2.7,2,4.5,7.9,,,,,.5,.5,
131,2000-01-07,-5.2,-9.2,812,0,3,2.48,,,,,.5,12.5,270,240,8,270,240,1.8,1544,-12.2,48,1511,62.4,2.5,1017.1,1027.3,1045,1020.5,129,1024.5,9.8,8.6,1100,2.18,14.09,3,435,3,435,3,2.6,2.4,-.6,-9.6,.1,.7,2.2,2.1,4.5,8.3,,,,,.7,.2,
131,2000-01-08,-1.6,-7.1,414,3.6,1441,2.88,,,,,.2,9.7,250,1321,5.5,250,1330,1.2,1062,-5.5,53,1512,76.1,4.1,1017,1025.7,2329,1022.6,1432,1024.3,9.8,4.9,1200,2.21,13.61,.9,900,1.6,900,.9,5.4,4,-.3,-9.6,.1,.4,2,1.8,4.5,7.8,,,,,.7,0,
131,2000-01-09,-1.6,-4.5,743,.6,2320,,,,,,,4.8,360,1635,3,360,1640,.7,608,-5.6,60,2313,74.6,4,1015.5,1025.5,3,1020.2,1613,1022.8,9.8,0,1400,1.53,10.07,,,,,,9.6,5,-.9,-5.5,-.1,.2,1.6,1.7,4.5,7.6,,,,,.3,,
131,2000-01-10,.6,-2.7,2356,4.3,1426,,,,,,,9.6,320,1120,6,320,1040,1.5,1338,-6.7,33,1454,59.6,3.8,1018.4,1029.1,2328,1021,104,1025.6,9.8,6.8,1100,2.29,13.26,,,,,,3.1,3.1,1.1,-8.4,.5,.4,1.8,1.6,4.3,7.6,,,,,1,,
