지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),10분 최다 강수량(mm),10분 최다강수량 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),평균 이슬점온도(°C),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최고 해면기압 시각(hhmi),최저 해면기압(hPa),최저 해면기압 시각(hhmi),평균 해면기압(hPa),가조시간(hr),합계 일조 시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),최저 초상온도(°C),평균 5cm 지중온도(°C),평균 10cm 지중온도(°C),평균 20cm 지중온도(°C),평균 30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),안개 계속시간(hr)
131,1995-01-24,-2.7,-6.7,803,1.7,1338,,,,,,,6.9,340,1402,5.2,340,1445,1.9,1665,-10.9,34,1510,55.8,2.7,1020.4,1030.1,2400,1026,0,1028.1,10.1,8.3,1200,2.3,13,,,,,,.3,.5,-.4,-11.8,,,,,,,,,,,,,
131,1995-01-25,-2.4,-9.4,720,6,1610,.33,,,,,.1,3.9,340,2205,3,250,1558,1.2,1021,-8.9,31,1630,66,3.2,1021.6,1031.6,935,1026.9,2400,1029.3,10.2,6.5,1300,1.82,9.95,.3,2220,.3,2220,.3,1.8,1.8,-.5,-12.9,,,,,,,,,,,,.1,
131,1995-01-26,-3.1,-7,2400,-.2,0,,,,,,,8.9,340,1452,5.7,320,1555,3.1,2657,-13.7,30,1426,45.8,2.2,1023.2,1033.6,2203,1026.8,12,1031,10.2,8.4,1300,2.33,14.23,,,.3,0,,.3,.1,-.2,-12.7,,,,,,,,,,,,,
131,1995-01-27,-4.6,-11.3,754,3.7,1437,,,,,,,6.3,270,1506,6,270,1650,2,1700,-15.5,27,1342,53.8,1.9,1023.2,1033.3,0,1028,1458,1031,10.2,6.2,1200,2.18,11.92,,,,,,2.3,1.4,-1.6,-15.6,,,,,,,,,,,,,
131,1995-01-28,-5.9,-10.1,728,-.7,1546,,,,,,,8.8,320,1250,5.3,340,1412,1.9,1674,-14.6,25,1408,54.5,2,1022.9,1032.8,952,1028.7,2345,1030.8,10.2,8.2,1300,2.36,13.83,,,,,,0,0,-1.2,-14,,,,,,,,,,,,1,
131,1995-01-29,-6.6,-10.2,750,-1.6,1550,7.75,,,,,1.7,7.4,340,1555,5.3,320,1610,2.3,2019,-10.5,43,1156,74,2.8,1021,1032.6,2400,1026.3,400,1028.8,10.3,3.5,1100,1.7,6.5,2.8,555,2.8,555,3.2,6.3,3,-1.3,-12.8,,,,,,,,,,,,.7,
131,1995-01-30,-8.1,-13.9,626,-1.6,1621,,,,,,,6.1,320,1343,4.3,340,1505,1.7,1496,-15.8,33,1358,56.5,1.8,1025.3,1034.5,1016,1032.1,1502,1033.2,10.3,8.6,1200,2.5,14.83,,,2.5,0,,0,0,-1.6,-19.3,,,,,,,,,,,,,
131,1995-01-31,-6.1,-12.5,650,1.8,1446,.83,,,,,0,9,340,1542,4.7,320,1409,1.6,1356,-12.6,33,1437,65.8,2.3,1024.3,1033.9,229,1029.6,1448,1032.1,10.3,6.6,1300,2.3,12.48,,,,,,2.8,2.5,-1.5,-16.7,,,,,,,,,,,,,
131,1995-02-01,-5.3,-11.6,745,3,1536,,,,,,,2.1,340,1905,2,340,1920,1,822,-12.4,30,1710,62.5,2.4,1026.9,1035.9,1110,1033.6,0,1034.8,10.4,8.8,1200,2.35,14.19,,,,,,0,0,-1.4,-16.6,,,,,,,,,,,,,
131,1995-02-02,-3.5,-10.6,723,5.8,1637,,,,,,,3.1,270,1529,2.3,270,1600,1.1,992,-10.6,22,1738,62.5,2.7,1025.7,1035.4,0,1031.2,1510,1033.5,10.4,8.5,1300,2.33,13.17,,,,,,1.3,0,-.5,-14.9,,,,,,,,,,,,,
131,1995-02-03,-3.1,-9.6,730,5,1605,,,,,,,3.3,340,1830,3,320,1848,1,904,-8.9,39,1420,67.5,3.1,1025.9,1035.8,852,1030.7,1620,1033.7,10.4,7.5,1200,2.28,12.8,,,,,,1.3,.5,-.5,-14.6,,,,,,,,,,,,,
131,1995-02-04,-2.9,-7.4,820,3.1,1522,,,,,,,7,320,1456,4.2,320,1630,1.4,1202,-8.5,38,1534,68.5,3.2,1021.5,1032.2,0,1026.4,1630,1029.3,10.5,7.1,1100,1.85,11.1,,,,,,4.3,1.5,-.5,-12.7,,,,,,,,,,,,,
131,1995-02-05,-3.9,-9.9,720,2.9,1533,,,,,,,5.8,320,1309,4.2,320,1450,1.6,1392,-10.6,29,1710,62.8,2.8,1019,1027.9,923,1025,1500,1026.8,10.5,8.6,1200,2.38,14.38,,,,,,0,0,-1.2,-14.9,,,,,,,,,,,,,
131,1995-02-06,-1.6,-7.6,805,6,1442,,,,,,,10,320,1514,5.7,320,1528,1.8,1516,-9.3,22,1600,60.5,3,1018.2,1027.8,750,1023.9,1522,1025.9,10.5,8.7,1300,2.46,15.03,,,,,,.5,1.3,.4,-12.1,,,,,,,,,,,,,
131,1995-02-07,.7,-6.5,806,10.7,1620,,,,,,,3.7,250,1521,3.3,290,1540,1.4,1172,-5.9,25,1650,66.3,4,1016.1,1025.3,1010,1021.2,1704,1023.7,10.6,8.5,1200,2.45,14.34,,,,,,.3,.9,1.4,-11.1,,,,,,,,,,,,,
131,1995-02-08,1.5,-5.7,700,10,1453,,,,,,,4.4,250,1657,3.7,250,1650,.9,809,-5.3,28,1537,66,4.1,1014.4,1024.2,1040,1020.2,2100,1021.9,10.6,5.5,1200,1.54,8.43,,,,,,5.3,2.5,1.2,-10.3,,,,,,,,,,,,,
131,1995-02-09,2.4,-1,616,8.5,1450,,,,,,,4.3,340,1705,3.7,340,1708,1.5,1262,-3.3,36,1546,67.5,4.8,1013.7,1026.6,2340,1019.4,330,1021.3,10.6,7.4,1300,1.98,11.62,,,,,,1.8,1.1,2.5,-5.5,,,,,,,,,,,,,
131,1995-02-10,2.3,-4.9,704,11.5,1551,,,,,,,3,200,1358,2.8,270,1550,1.1,951,-5.9,22,1530,61.8,4,1021.1,1030.4,910,1026.6,0,1028.6,10.7,8.4,1200,2.56,14.97,,,,,,1.8,0,3.1,-9.5,,,,,,,,,,,,,
131,1995-02-11,3.8,-3.8,740,13.3,1528,,,,,,,6.2,250,1328,5,250,1325,1.1,968,-1.9,42,1522,68.8,5.5,1019,1029.1,816,1023.5,1800,1026.6,10.7,6.8,1200,1.96,11.68,,,,,,6,3.8,3.2,-8.4,,,,,,,,,,,,,
131,1995-02-12,2.2,.8,740,4.1,1336,10.08,,,,,6.8,4.5,230,1430,4,230,1428,.8,720,-.4,60,35,83.8,6,1013.1,1024.3,0,1017.7,1650,1020.6,10.7,0,1500,.21,1.35,,,,,,9.5,4.8,1.1,-3.1,,,,,,,,,,,,6.8,
131,1995-02-13,1.1,-2.4,705,7.1,1408,,,,,,,5.3,320,1842,4.7,340,1700,2,1736,-6.5,22,1502,64,3.9,1012.2,1021.2,1004,1018.4,1603,1019.7,10.8,7.3,1300,2.55,14.27,,,,,,2.8,2.9,3.3,-7.4,,,,,,,,,,,,,3.67
131,1995-02-14,-.3,-5.4,752,5.8,1453,,,,,,,6.8,340,1618,4.5,340,1830,1.9,1660,-8.7,24,1656,56.3,3.2,1012.1,1021.3,1013,1017.1,1457,1019.6,10.8,9.3,1200,2.66,16.72,,,,,,0,0,2.4,-10.8,,,,,,,,,,,,0,
131,1995-02-15,-.9,-4,315,4.4,1250,1.48,,,,,0,9,340,1510,6,340,1508,2.3,1994,-9.5,24,1400,57.3,3.1,1011.7,1022.6,2400,1017.7,530,1019.3,10.8,7.9,1300,2.72,15.06,.3,655,.3,655,.5,1.3,1.8,1.9,-9.2,,,,,,,,,,,,0,
131,1995-02-16,-1.3,-6.3,748,4.4,1515,,,,,,,7.2,340,1322,4.5,340,1610,1.9,1622,-9.8,26,1550,55.3,2.9,1015.6,1025.3,2400,1021.9,1436,1023.2,10.9,9.6,1300,2.66,16.86,,,,,,1.8,1,1.9,-11,,,,,,,,,,,,,
131,1995-02-17,-.4,-7.2,729,7.7,1526,,,,,,,4.4,320,1421,3.8,320,1425,1.5,1309,-8.2,27,1650,59.5,3.3,1018.3,1027.6,1025,1024.1,1732,1025.9,10.9,9.3,1200,2.65,16.74,,,,,,0,0,2.4,-11.5,,,,,,,,,,,,,
131,1995-02-18,.5,-4.8,540,8.1,1555,,,,,,,3,70,730,2.7,50,828,1.1,918,-6.4,31,1600,62.5,3.8,1017.2,1026.5,434,1023,1720,1024.8,10.9,2.2,1300,1.05,6.67,,,,,,4.5,0,1.2,-9.5,,,,,,,,,,,,,
131,1995-02-19,1.5,-6.4,732,11.3,1431,,,,,,,6.2,340,1558,3.7,340,1520,1.2,1031,-5.3,29,1420,65.5,4.1,1016.3,1025.6,850,1021.5,1545,1023.9,11,9,1200,2.36,14.63,,,,,,0,0,2.6,-10.6,,,,,,,,,,,,,
131,1995-02-20,1,-4,742,7.9,1534,,,,,,,5.5,340,1405,4.7,340,1425,1.8,1515,-5.1,38,1522,67.3,4.2,1016.4,1025.3,950,1022.2,1645,1024,11,8,1200,2.11,12.8,,,,,,1.5,.8,2.5,-8.9,,,,,,,,,,,,,
131,1995-02-21,.5,-5.8,730,8.4,1540,,,,,,,4.4,340,1850,3.3,340,1849,1.3,1102,-8.8,28,1725,52.3,3.2,1018.5,1027.7,850,1024.3,1640,1026.2,11.1,9.2,1300,2.66,15.89,,,,,,0,0,3.3,-10.7,,,,,,,,,,,,,
131,1995-02-22,.5,-6.6,730,10.7,1557,,,,,,,4.9,270,1516,3.8,270,1551,1.3,1134,-8.7,20,1554,57,3.2,1018.9,1028.5,907,1023.9,1632,1026.5,11.1,8.6,1300,2.5,15.01,,,,,,.8,0,3.1,-10.3,,,,,,,,,,,,,
131,1995-02-23,1.4,-5.2,728,9.5,1513,,,,,,,5.4,320,1513,3.7,320,1355,1.4,1235,-7.5,29,1425,56,3.5,1018.1,1027.4,900,1023.1,1623,1025.7,11.1,8.6,1200,2.39,15.16,,,,,,1,.6,3.4,-9.3,,,,,,,,,,,,,
131,1995-02-24,2.3,-3.8,740,10.3,1510,,,,,,,4,340,1650,2.8,340,1631,1.1,926,-6.7,26,1550,56.5,3.7,1015,1025.1,906,1019.5,1700,1022.6,11.2,7.9,1200,2.5,13.65,,,,,,4.8,0,3.5,-8.3,,,,,,,,,,,,,
131,1995-02-25,1.9,-2.7,630,7.5,1558,2.33,,,,,1.8,9.7,270,1821,5.3,270,1820,1.7,1429,-3.4,41,1808,69.8,4.8,1008.9,1021.1,43,1011.6,1823,1016.4,11.2,0,1100,.55,3.43,,,,,,9.5,6.1,2.3,-7.3,,,,,,,,,,,,1.8,
131,1995-02-26,2.4,-2,2400,6.3,1529,,,,,,,9.2,340,1352,5.7,340,1345,3.1,2679,-5.2,35,1607,58.5,4.2,1008.5,1019.4,2328,1012.5,126,1016,11.3,6.9,1200,2.62,12.55,,,,,,5.5,4.6,3.7,-8.7,,,,,,,,,,,,,
131,1995-02-27,2.5,-6,710,10.7,1610,,,,,,,5.7,200,1950,3.5,250,2219,1.2,1058,-7.2,20,1635,55.3,3.6,1010.1,1021.2,930,1012.7,2400,1017.7,11.3,8.6,1200,2.52,15.21,,,,,,1.3,1.6,4.4,-11.3,,,,,,,,,,,,3.6,
131,1995-02-28,3.8,.8,752,7.9,1403,6.55,,,,,5.4,8.8,290,2040,5.7,340,1510,2.8,2444,-2.4,35,102,65.3,5.3,1002.7,1017,2400,1007.8,858,1010.1,11.3,2.9,1200,1.53,7.36,1.2,730,1.2,730,1,9.5,7.1,3.7,-1.7,,,,,,,,,,,,,
131,1995-03-01,2.3,-2.7,551,9,1620,,,,,,,4.8,290,103,3.7,290,55,1.5,1282,-6,32,1633,56,3.9,1013.2,1023,2247,1017,0,1020.7,11.4,8.2,1300,2.71,15.84,,,,,,4.3,3.1,4.7,-8,,,,,,,,,,,,,
131,1995-03-02,2.3,-4.6,650,11.3,1526,,,,,,,4,360,1720,3.8,360,1719,1.3,1120,-6.2,20,1510,60,4,1012.9,1022.9,0,1017.3,1625,1020.5,11.4,7.3,1400,2.04,12.03,,,,,,4.8,.5,4.5,-8.8,,,,,,,,,,,,,
131,1995-03-03,.9,-3.2,732,5.9,1305,,,,,,,8,340,1544,4.8,340,1420,2,1707,-5.3,29,1750,65.8,4.2,1009.9,1019.4,50,1015.7,1510,1017.4,11.4,8.3,1200,2.06,13.35,,,,,,4.8,2.4,2.8,-8.3,,,,,,,,,,,,0,
131,1995-03-04,1,-2.2,430,6.3,1433,1.58,,,,,0,6.8,320,1409,4.8,340,1510,2,1768,-5.8,29,1627,63.3,4,1010.7,1021.1,2400,1016.8,458,1018.2,11.5,5.3,1300,2.28,11.61,.1,710,.1,710,.1,4,3.9,3.3,-6.5,,,,,,,,,,,,0,
131,1995-03-05,2.6,-3.6,410,11.6,1529,,,,,,,8.3,270,1327,6,270,1248,2.5,2184,-4.3,32,1530,61.5,4.5,1013.2,1022.7,911,1018.5,1526,1020.6,11.5,7.9,1200,2.65,16.19,,,,,,3.8,3,4,-10,,,,,,,,,,,,,
131,1995-03-06,4.9,-1.1,450,13.5,1402,,,,,,,6.8,270,1419,5.7,250,1430,1.8,1515,-1.1,36,1434,68.3,5.6,1012.8,1021.9,852,1017.9,1605,1020.2,11.6,7.2,1200,2.47,13.06,,,,,,3.5,2.6,4.8,-6.8,,,,,,,,,,,,,
131,1995-03-07,6.8,-1.1,726,17,1543,,,,,,,4,270,1338,3.5,270,1255,1.2,1003,-.7,30,1742,62.5,5.8,1013.1,1022.1,2400,1018.7,1722,1020.5,11.6,8.1,1300,2.38,14.53,,,,,,3.5,1.8,8.9,-5.3,,,,,,,,,,,,,
131,1995-03-08,7.1,-2,640,18.6,1522,,,,,,,3.1,70,1505,2.8,250,1548,.8,722,-3.5,14,1525,58,4.8,1015.7,1025.2,900,1020.2,1550,1023.1,11.6,7.7,1200,2.56,15.52,,,,,,2.5,3.1,7.8,-6.6,,,,,,,,,,,,,6.25
131,1995-03-09,7.1,2.2,548,14.3,1232,9.42,,,,,7.5,10.4,140,1504,6,140,1330,2.4,2040,.8,31,1202,64.5,6.6,1009.6,1024,20,1005.4,2352,1017,11.7,2.4,1200,1.01,4.62,,,,,,9.3,3.8,6.3,-3.4,,,,,,,,,,,,11.6,
131,1995-03-10,4.8,1.8,2100,8.3,0,14.22,,,,,5.6,16.2,270,1538,10,270,1535,4.6,3989,-.5,41,1352,70.3,6.1,1000.3,1012.2,2400,1003,221,1007.7,11.7,6.5,1200,2.34,12.98,,,,,,8,5.3,6.6,.3,,,,,,,,,,,,1.5,
131,1995-03-11,5.8,2.8,20,9.9,1620,,,,,,,5.5,290,1458,4.2,290,1529,2.3,1950,-.6,46,1700,64,5.9,1005.9,1014.7,845,1010,2310,1013.3,11.7,2.8,900,1.31,8.22,,,,,,8,6.4,6.7,-2.2,,,,,,,,,,,,1.7,
131,1995-03-12,4.8,1.8,750,9.3,1428,2.75,,,,,1.7,7.2,340,1228,4.7,340,1350,2.2,1915,.4,52,1426,73.8,6.3,1006,1020,2400,1008.7,340,1013.3,11.8,1.6,1300,1.42,5.61,,,,,,9,5.9,6.2,-1.5,,,,,,,,,,,,,
131,1995-03-13,5.9,1.5,710,12.4,1447,,,,,,,4.1,70,1529,2.8,50,1730,1.5,1295,-.8,35,1644,64.5,5.8,1016.7,1027.2,2250,1020,0,1024.2,11.8,7.1,1400,2.43,14.93,,,,,,5.5,3.6,8.4,-3.7,,,,,,,,,,,,,
131,1995-03-14,5.8,-1,556,13.5,1531,,,,,,,10.4,250,1406,5,250,1602,1.4,1235,-2,30,1447,62.8,5.3,1021.2,1030.8,2105,1026.7,0,1028.7,11.9,8.7,1100,1.87,11.59,,,,,,3,0,6.5,-5.3,,,,,,,,,,,,,
131,1995-03-15,8.7,-.2,726,18.5,1441,,,,,,,7.6,180,1427,6,160,2358,2.3,2012,-1.3,21,1537,56.3,5.6,1017.7,1030.4,0,1018.4,2400,1025.1,11.9,8.5,1200,2.53,15.7,,,,,,4.3,.8,9.1,-5.1,,,,,,,,,,,,10.9,
131,1995-03-16,8.1,5.4,2350,10.5,0,13.42,,,,,12,16.1,160,10,8,180,18,2.6,2260,5.1,50,0,81.3,8.8,1004.3,1019,2348,1006.6,706,1011.6,11.9,0,1100,.31,1.28,,,,,,10,5.5,8,4.3,,,,,,,,,,,,1.1,
131,1995-03-17,1,-1.8,2350,5.4,0,,,,,,,10,320,1545,6,340,1319,3.7,3167,-8.9,24,1400,49.5,3.3,1017.4,1028.9,2330,1018.7,10,1025,12,9.9,1200,2.99,19.97,,,,,,6.8,3.3,5.3,-5.3,,,,,,,,,,,,.4,
131,1995-03-18,1.7,-4.3,705,8.1,1516,1,,,,,.4,10.4,250,1520,7.3,270,1558,2.9,2474,-5.8,33,1601,60.5,4,1017.9,1029.3,117,1021.2,1548,1025.5,12,8.5,1100,2.66,16.04,.9,815,.9,815,.9,3,2.6,4.5,-8.3,,,,,,,,,,,,,
131,1995-03-19,4.6,-2.4,638,12.2,1423,,,,,,,10.8,250,1511,8.3,250,1518,3.2,2731,-7.5,20,1543,44.5,3.5,1017,1026.8,922,1021.9,1732,1024.6,12.1,10.9,1200,3.03,20.99,,,,,,2.5,1.4,5.6,-8.1,,,,,,,,,,,,,
131,1995-03-20,8.6,1,255,16.3,1340,,,,,,,15.2,250,1235,9.3,250,1158,4.7,4036,-.5,33,1335,53.8,6,1013.2,1023.6,20,1017.6,1700,1020.5,12.1,8.1,1200,2.59,15.64,,,,,,1.3,1,7.6,-4.7,,,,,,,,,,,,,
131,1995-03-21,13.3,7,735,19.6,1446,,,,,,,12.5,250,1116,9.3,250,1359,4.2,3666,6.1,40,1408,63,9.6,1009.2,1019,0,1013.8,1448,1016.3,12.1,9.2,1300,2.67,17.02,,,,,,6.5,5.8,12.1,1.8,,,,,,,,,,,,,
131,1995-03-22,10.9,9.3,2050,12.4,920,.42,,,,,0,6.5,160,1121,4.7,160,1025,2.2,1864,5.9,58,1158,71.5,9.4,1010.8,1019.5,1032,1017,350,1018.1,12.2,0,1100,.57,2.75,,,,,,10,5.9,10.2,6.5,,,,,,,,,,,,0,
131,1995-03-23,10.3,7.6,2320,14.1,1454,,,,,,,6.3,50,1635,4.7,50,1558,2.2,1863,6,64,1254,74.8,9.3,1010.3,1019.3,820,1015.4,1530,1017.6,12.2,0,1100,.76,4.28,,,,,,10,3.5,10.5,6,,,,,,,,,,,,,
