지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),10분 최다 강수량(mm),10분 최다강수량 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),평균 이슬점온도(°C),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최고 해면기압 시각(hhmi),최저 해면기압(hPa),최저 해면기압 시각(hhmi),평균 해면기압(hPa),가조시간(hr),합계 일조 시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),최저 초상온도(°C),평균 5cm 지중온도(°C),평균 10cm 지중온도(°C),평균 20cm 지중온도(°C),평균 30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),안개 계속시간(hr)
131,1999-01-01,-2.3,-9.2,810,4.4,1505,,,,,,,7,320,1510,4.3,320,1530,.6,516,-8.9,41,1205,63.5,3.1,1018.5,1030.4,235,1020.7,2400,1026.2,9.7,7.9,1200,1.52,9.07,,,,,,1.3,1.3,-1.2,-15.1,-1,-.1,1.1,1.8,4.8,7.9,,,,,.5,0,
131,1999-01-02,2.4,-2.3,30,7.5,1331,2.75,,,,,0,10.5,290,1302,6.8,320,1350,1.2,1073,-2.7,41,1317,71.5,5.1,1010.4,1020.7,0,1016.4,1448,1017.9,9.7,3.8,1200,1.37,6.25,.1,230,.1,230,.1,7.9,6.9,.9,-11,.7,0,1.2,1.6,4.7,7.8,,,,,1.4,0,
131,1999-01-03,-.3,-3,439,7,1616,,,,,,,4,360,1129,2,320,1200,.3,231,-4.5,39,1713,75.3,4.4,1012.5,1022.3,2340,1017.4,1,1020.1,9.7,3.5,1300,1.29,5.08,,,,,,5,5,2.1,-9.8,1.4,.4,1.3,1.7,4.6,7.6,,,,,1,,10.58
131,1999-01-04,-.1,-6,810,8.6,1638,,,,,,,3.7,320,1335,2,360,1020,.4,340,-7.9,22,1550,59.9,3.4,1016.9,1026.5,1020,1022.3,0,1024.5,9.7,8,1200,1.53,9.07,,,,,,0,0,.7,-11.6,.7,.5,1.4,1.8,4.5,7.4,,,,,1.9,,
131,1999-01-05,.2,-6.1,730,8.7,1600,,,,,,,3.2,290,1353,1.8,160,1940,.3,226,-6.3,35,1549,63.9,3.8,1016.1,1025.7,340,1021.5,2230,1023.6,9.7,4.6,1200,1.32,6.38,,,,,,3.3,1.5,0,-12,-.1,.3,1.4,1.7,4.5,7.3,,,,,1.1,0,
131,1999-01-06,2.3,-1.1,301,7.4,1440,3.92,,,,,1,11,290,1608,6.5,290,1700,1.6,1367,-2.5,63,2231,71,5.2,1010.1,1021.9,0,1014.8,1440,1017.6,9.8,0,1100,.66,2.46,,,,,,6.9,6.1,1.2,-5.5,1.1,.9,1.6,1.8,4.4,7.2,,,,,.7,1,
131,1999-01-07,-4,-7.1,2400,0,0,1.08,,,,,0,14.5,320,930,9.7,320,940,4.4,3773,-13.5,33,1454,47.9,2.2,1013.1,1023.9,1032,1018.5,200,1020.8,9.8,8.3,1200,1.75,9.84,0,,0,,0,3.5,3.1,-1.3,-12.4,-.4,.5,1.5,1.8,4.4,7.2,,,,,2,0,
131,1999-01-08,-7.4,-10.3,801,-3.4,1405,.83,,,,,0,15.2,320,1413,9.2,320,1520,2.9,2524,-15.4,46,1430,52.5,1.9,1013.5,1024.4,2400,1018.9,1431,1021.3,9.8,5,1100,1.45,8.29,,,0,,,2.6,2.1,-3.4,-14.1,-1.9,-.1,1.1,1.5,4.1,7,,,,,1.7,0,
131,1999-01-09,-8,-11.5,750,-3.8,1314,3.78,,,,,0,13.6,290,1353,10.3,290,1523,2.8,2430,-15.9,40,1243,53.8,1.8,1019.5,1028.8,1020,1024.4,0,1027.4,9.8,8.4,1200,1.68,9.5,.1,2020,.1,2020,.1,.9,.9,-4.1,-18.7,-2.6,-.8,.7,1,4.1,6.9,,,,,1.8,0,
131,1999-01-10,-6,-11.9,711,-.7,1534,,,,,,,15,320,1450,10.3,320,1600,2.7,2311,-15.4,33,1153,48.8,1.9,1020.8,1031.1,1028,1027.3,1443,1028.7,9.8,7.9,1200,1.71,9.62,,,0,,,0,0,-4,-16.9,-2.9,-1.3,.3,.8,3.6,6.8,,,,,1.9,,
