지점,지점명,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),10분 최다 강수량(mm),10분 최다강수량 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),최다풍향(16방위),평균 이슬점온도(°C),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최고 해면기압 시각(hhmi),최저 해면기압(hPa),최저 해면기압 시각(hhmi),평균 해면기압(hPa),가조시간(hr),합계 일조시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사량(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),최저 초상온도(°C),평균 5cm 지중온도(°C),평균 10cm 지중온도(°C),평균 20cm 지중온도(°C),평균 30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),기사,안개 계속시간(hr)
127,충주,2022-01-11,-5.3,-8.9,2351,-.9,325,,,,,,.5,10.4,250,1434,5.4,250,1324,2.9,2547,270,-12.9,35,1418,56.5,2.4,1004.7,1023.9,2330,1014.8,427,1019.5,9.8,8.3,1200,1.96,10.98,,,,,,2.1,2.1,-1,-11.5,,,,,,,,,,1.1,1.6,,,
127,충주,2022-01-12,-7.8,-14.4,716,-2.4,1448,,,,,,,6.2,250,1553,3.7,270,1542,1.3,1116,270,-16.1,33,1344,53,1.8,1007.8,1025,917,1020.6,1634,1022.7,9.9,8.4,1200,1.98,10.97,,,,,,2.8,.8,-2.9,-16.2,,,,,,,,,,1,1.4,,,
127,충주,2022-01-13,-6.3,-10.9,337,-1.8,1417,,,,,,,11.8,270,1351,6.4,250,1547,2.5,2201,270,-16.3,27,1359,46.8,1.7,1006.4,1025.1,2359,1018.8,602,1021.2,9.9,8.4,1200,1.92,10.81,,,,,,1.3,1.3,-3.1,-13.4,,,,,,,,,,1.3,1.9,,,
127,충주,2022-01-14,-7.8,-14.1,729,.2,1526,,,,,,,4.4,270,1446,2.1,270,1452,.5,435,90,-16.5,23,1546,52.3,1.7,1011,1028.3,946,1024,1730,1026,9.9,8.1,1200,2.02,11.43,,,,,,3.6,1.1,-3,-17,,,,,,,,,,1,1.5,,,
127,충주,2022-01-15,-2.6,-9.6,624,3.3,1533,,,,,,,2.6,230,1206,1.7,230,1208,.3,239,90,-9.5,37,1336,59.5,3,1008.6,1026.3,3,1021.2,1612,1023.3,9.9,3.9,1300,1.63,6.88,,,,,,7.3,5.1,-1.3,-11.8,,,,,,,,,,.7,1,,,
127,충주,2022-01-16,-1.2,-5.6,2353,2.3,1322,,,,,,0,11.1,270,1352,5.6,270,1317,2.2,1920,270,-9.8,25,1306,54.8,3.1,1009.7,1027.5,2227,1021.1,516,1024.3,9.9,8.5,1200,2.03,11.17,,,,,,2.1,2,1.1,-11.7,,,,,,,,,,1.5,2.2,,,
127,충주,2022-01-17,-5.5,-12,706,.4,1353,,,,,,.1,8.8,270,1540,5,250,1413,1.7,1442,270,-12.1,35,1357,61,2.5,1012.1,1029.6,943,1024,1455,1027,10,5.8,1200,1.64,8.13,,,,,,3.8,3.5,-2.9,-15.4,,,,,,,,,,.8,1.2,,,
127,충주,2022-01-18,-7.8,-13.4,741,-.6,1630,,,,,,,4.2,230,1331,2.2,250,1306,.6,546,90,-15.8,24,1522,55.8,1.8,1013.4,1030.8,1042,1026.1,1609,1028.5,10,8.5,1200,2.04,11.76,,,,,,.8,0,-1.9,-16.4,,,,,,,,,,1.1,1.5,,,
127,충주,2022-01-19,-5.9,-12.4,459,-.4,1521,,,,,,.1,5.8,320,1953,3.1,270,1536,.7,608,340,-10.9,44,1203,69.3,2.8,1009.8,1028.3,1,1021,1713,1024.7,10,2.5,1000,1.29,5.76,,,,,,5.5,5.3,-3.1,-15.7,,,,,,,,,,.6,.8,,,
127,충주,2022-01-20,-6.5,-12.5,746,1.8,1608,,,,,,,3.4,320,1656,1.8,360,1427,.6,524,90,-12,34,1610,67.4,2.5,1013.8,1030.8,2337,1025.2,1,1028.8,10,8.6,1200,2.06,12.43,,,,,,.3,0,-1,-16.4,,,,,,,,,,1,1.5,,,
127,충주,2022-01-21,-5.7,-13.2,747,5.3,1558,,,,,,,3.3,200,1507,1.6,250,1453,.4,368,90,-12.2,28,1548,63.5,2.4,1015.5,1033.5,945,1028.1,1639,1030.5,10.1,8.6,1100,2.13,13.22,,,,,,0,0,-1.2,-17.9,,,,,,,,,,1.3,1.8,,,
127,충주,2022-01-22,-.2,-8.6,224,6.8,1703,,,,,,,2.5,270,1303,1.4,90,915,.3,286,90,-7.4,39,1402,59.5,3.6,1011.6,1029.2,1,1023.6,1435,1026.2,10.1,1.7,1200,1.28,6.05,,,,,,8.4,8,0,-12.4,,,,,,,,,,.7,1,,,
127,충주,2022-01-23,2.2,-2.8,807,9.1,1549,,,,,,,3.3,340,1333,1.7,90,2038,.5,411,90,-4.2,43,1524,63.6,4.5,1007.1,1024.7,1,1018.3,1624,1021.4,10.1,7.6,1200,2,9.26,,,,,,5.8,3,2.4,-6.6,,,,,,,,,,1.3,1.8,,,
127,충주,2022-01-24,4.3,-1.7,8,7.1,1159,,,,,,,9.1,90,340,5.2,90,644,2.5,2122,90,-4.7,42,1448,52.4,4.3,1007.7,1023.4,1020,1020.9,314,1022,10.1,4,1100,1.98,8.64,,,,,,3.5,2.5,2.2,-6.1,,,,,,,,,,1.5,2.1,,,
127,충주,2022-01-25,1.5,-.2,2232,3.4,35,,,,,,.9,5.7,90,608,3.3,90,555,.6,543,90,-.8,52,1,85.8,5.8,1006.9,1022.5,919,1019.9,1458,1021.3,10.2,0,1100,.22,.88,,,,,,7.5,7.5,.2,-2,,,,,,,,,,.3,.4,,,
127,충주,2022-01-26,.9,-3.8,2350,6.5,1427,,,,,,,6.4,270,1419,3.8,250,1414,.8,658,270,-4.3,40,1546,70.3,4.5,1009.6,1025.5,1040,1022.1,1,1024.1,10.2,6.9,1300,1.96,10.46,,,,,,4.1,2.6,2.8,-6.9,,,,,,,,,,1.2,1.8,,,
127,충주,2022-01-27,-1.9,-7,717,5,1524,,,,,,,4.9,270,1622,2.9,270,1623,.7,577,90,-9.2,30,1532,61.3,3.1,1009.8,1026.5,900,1021.6,1513,1024.5,10.2,8.6,1200,2.1,11.64,,,,,,3.6,1.5,1,-9.9,,,,,,,,,,1.3,1.8,,,
127,충주,2022-01-28,-3.4,-8.9,732,3.3,1519,,,,,,,6.6,230,1428,3.7,270,1620,1,862,270,-11.1,28,1501,58.3,2.6,1009.6,1026.6,911,1022.3,1551,1024.4,10.2,8.8,1200,2.13,12.64,,,,,,3.3,1.1,1,-10.9,,,,,,,,,,1.4,2,,,
127,충주,2022-01-29,-4.7,-9.9,741,2.2,1524,,,,,,,7.1,270,1444,3.8,270,1402,1.1,986,250,-13,25,1629,55.8,2.3,1007.1,1023.9,39,1019,1521,1021.8,10.3,8.9,1200,2.21,13,,,,,,1.9,1,.3,-11.9,,,,,,,,,,1.4,2.1,,,
127,충주,2022-01-30,-5.1,-11.6,734,2.7,1524,,,,,,,5.8,250,1658,3.2,250,1652,.8,723,90,-12.8,28,1536,57.9,2.3,1007.3,1023.9,2342,1019.6,1516,1022.1,10.3,8.9,1200,2.13,12.72,,,,,,.9,0,.4,-13.2,,,,,,,,,,1.3,1.9,,,
127,충주,2022-01-31,-3.6,-11.7,705,4.2,1616,,,,,,,4.7,230,1629,2.2,290,1601,.6,517,90,-11.7,24,1534,57.3,2.5,1009.5,1027,1012,1022.6,1647,1024.3,10.3,8.9,1200,2.19,12.88,,,,,,1.1,1.1,-.2,-13.7,,,,,,,,,,1.4,2,,,
127,충주,2022-02-01,-1.9,-5,2059,-.2,1543,,,,,,1.4,8.7,270,1338,4.2,270,1346,1.4,1241,250,-5,60,1643,79.8,4.2,1010.4,1028.8,2359,1021.7,422,1025,10.4,.2,1300,.79,3.4,,,,,,6.9,6,-.7,-5,,,,,,,,,,.5,.7,,,
127,충주,2022-02-02,-2.5,-6,2134,1.1,1411,,,,,,0,8.6,270,1459,5,270,1508,1.6,1375,250,-9.1,37,1503,61.3,3.1,1013.2,1029.7,1101,1026.4,1607,1027.9,10.4,6.8,1300,2.1,11.51,,,,,,5,4.8,1.5,-8,,,,,,,,,,1.2,1.7,,,
127,충주,2022-02-03,-3.1,-8,715,1.8,1501,,,,,,0,7.1,360,1518,4,270,1644,1.3,1128,250,-12.6,24,1644,51.4,2.4,1011.9,1028.4,1004,1024.3,1546,1026.6,10.4,9,1200,2.27,13.52,,,,,,2.3,1.1,1.4,-9.9,,,,,,,,,,1.5,2.2,,,
127,충주,2022-02-04,-4.8,-9.8,746,1,1400,,,,,,,11.7,270,1422,6.4,270,1440,2.5,2166,270,-13.9,25,1427,51.3,2.1,1009.8,1027,227,1022.2,1418,1024.6,10.5,8.6,1200,2.29,14.02,,,,,,1.1,.8,-.4,-11.6,,,,,,,,,,1.6,2.3,,,
127,충주,2022-02-05,-6.4,-11.5,534,-1,1531,,,,,,,11.9,290,1559,6.9,270,1413,2.8,2460,270,-16.3,26,1330,46.6,1.7,1011.1,1027.7,951,1023.6,1452,1026,10.5,8.2,1200,2.31,12.92,,,,,,2,1,-2.4,-14.7,,,,,,,,,,1.4,2,,,
127,충주,2022-02-06,-4.6,-11.9,727,2.5,1413,,,,,,,12.7,270,1415,5.8,270,1422,1.9,1601,270,-14.1,24,1532,50.1,2.1,1012.8,1029.7,812,1025,1444,1027.6,10.5,9.2,1200,2.44,14.02,,,,,,1.4,.8,-.6,-14.7,,,,,,,,,,1.6,2.3,,,
127,충주,2022-02-07,-3.8,-11.2,753,1.1,1544,,,,,,,5.2,270,1554,2.8,290,1558,.8,681,250,-13.5,27,1614,49.1,2.2,1013.5,1030.8,822,1025.6,1521,1028.3,10.6,6.6,1200,1.42,9.27,,,,,,5.9,3.1,-1.4,-13.9,,,,,,,,,,.9,1.3,,,
127,충주,2022-02-08,-2.8,-9.4,601,5.2,1533,,,,,,,4.8,270,1334,2.3,270,1639,.7,617,90,-11,28,1455,55.6,2.7,1012.8,1028.8,932,1025.4,1706,1027.6,10.6,7.2,1300,2.23,11.77,,,,,,2.8,0,1.8,-12.4,,,,,,,,,,1.3,1.9,,,
127,충주,2022-02-09,-1.8,-10.3,744,7.1,1549,,,,,,,3.5,270,1415,2.2,250,1419,.5,459,90,-10.7,18,1653,54.5,2.7,1010.9,1029.9,859,1022.2,1704,1025.5,10.6,8.9,1200,2.23,13.35,,,,,,4.9,.5,.8,-13,,,,,,,,,,1.5,2.1,,,
127,충주,2022-02-10,.3,-5.4,754,7.6,1456,,,,,,,6.7,270,1504,4,270,1529,.9,776,90,-9.4,25,1402,51.1,3,1008.3,1025,2323,1020.7,1433,1022.8,10.7,9.4,1200,2.25,13.84,,,,,,2.3,1.8,3.1,-8.4,,,,,,,,,,1.7,2.5,,,
127,충주,2022-02-11,-.3,-7.9,722,8.8,1517,,,,,,,5.3,340,1645,2.7,340,1632,.6,546,90,-7.9,24,1546,59.8,3.4,1011.6,1028.8,921,1024.3,1544,1026.2,10.7,8.9,1200,2.29,13.84,,,,,,2.5,.4,2.7,-10.7,,,,,,,,,,1.7,2.4,,,
127,충주,2022-02-12,2.1,-4.2,728,10.4,1512,,,,,,,6,70,2034,4,90,2043,.6,531,90,-9.1,13,1551,48.1,3.1,1010.2,1027.3,908,1021.9,1654,1024.7,10.7,9.2,1200,2.31,14.02,,,,,,4.4,2.6,4.1,-6.5,,,,,,,,,,2.1,3,,,
127,충주,2022-02-13,2.3,-3.1,716,10.4,1538,,,,,,,5.3,20,1600,3.1,360,1603,.6,560,90,-5.5,34,1501,58.1,4.1,1007.3,1023.8,15,1019.3,1641,1021.6,10.8,7.4,1100,1.87,10.61,,,,,,5.1,2,2.6,-5.9,,,,,,,,,,1.4,2,,,
127,충주,2022-02-14,2.1,-5.1,646,10.9,1420,,,,,,0,9,290,2204,4.5,270,1724,1.5,1298,270,-4.3,29,1404,65.9,4.5,1005.7,1022.4,246,1016.6,1541,1020,10.8,6.1,1100,1.83,10.18,,,,,,5.8,3.3,2.7,-7.1,,,,,,,,,,1.6,2.3,,,
127,충주,2022-02-15,-3.7,-6.9,2356,-.3,1,,,,,,.1,9.7,250,1701,5.2,250,918,3.2,2734,270,-11,37,1614,58.1,2.8,1006.5,1022.7,2225,1019.6,353,1021.2,10.9,4.3,1400,1.31,7.96,,,,,,6.9,6.5,.2,-8,,,,,,,,,,1.1,1.6,,,
127,충주,2022-02-16,-6.7,-8.9,702,-2.5,1419,,,,,,,11.2,250,1247,6.3,270,1255,3.3,2824,270,-17.7,24,1447,42.3,1.5,1008.1,1024.4,2356,1020.8,1438,1023,10.9,8.4,1200,2.6,14.15,,,,,,2.4,1.9,-.6,-10.2,,,,,,,,,,1.6,2.3,,,
127,충주,2022-02-17,-7.5,-13.6,658,-1.5,1633,,,,,,,6.8,270,23,4.1,270,1,1.4,1214,250,-18.6,24,1458,42.6,1.4,1013.4,1032.1,2350,1024.4,3,1028.4,10.9,9.8,1200,2.54,16.27,,,,,,.8,0,-.3,-14,,,,,,,,,,1.4,2,,,
127,충주,2022-02-18,-3.2,-12.9,717,5.8,1550,,,,,,,4.2,270,1510,2.4,290,1519,.6,521,90,-15.5,14,1753,43.4,1.9,1015,1034.4,734,1026.2,2353,1029.8,11,9.6,1200,2.49,15.75,,,,,,4.3,1.1,1.9,-13.2,,,,,,,,,,1.8,2.6,,,
127,충주,2022-02-19,-1.1,-5.4,751,3.4,1542,,,,,,,8.7,270,1959,5.4,250,1556,1.9,1637,270,-10.7,32,1058,48.1,2.8,1008.5,1026.5,46,1020.3,1645,1023.1,11,5,1500,1.4,8.93,,,,,,8.3,5.4,1.3,-7.5,,,,,,,,,,1.5,2.1,,,
127,충주,2022-02-20,-5.1,-8,656,-.1,1541,,,,,,,10.2,320,1155,5.2,270,1537,2.8,2432,270,-17.2,15,1509,40.5,1.6,1011.1,1029,2347,1023.2,1,1026,11,10,1200,2.61,16.87,,,,,,.8,0,1.1,-10.2,,,,,,,,,,1.9,2.7,,,
127,충주,2022-02-21,-3,-11.2,704,4.3,1542,,,,,,,12.3,270,1612,7.2,270,1617,2.2,1866,270,-10.9,25,1619,54.9,2.7,1013.3,1030.1,846,1024.5,1406,1028.1,11.1,7.3,1100,2.32,12.06,,,,,,2.8,1.1,-1,-12.9,,,,,,,,,,1.6,2.3,,,
127,충주,2022-02-22,-3.9,-10.2,734,1.3,1427,,,,,,,11.1,290,1421,6.4,270,1422,2.6,2269,270,-15.1,25,1318,42.8,1.9,1016.5,1033.4,920,1029.6,1600,1031.4,11.1,8.7,1200,2.54,14.92,,,,,,3.6,1.5,-.4,-13,,,,,,,,,,1.9,2.7,,,
127,충주,2022-02-23,-6,-12.2,734,.8,1549,,,,,,,7.7,250,1529,4.5,270,1703,2,1744,270,-19.1,16,1600,37.5,1.4,1017.6,1035.3,845,1029.3,1640,1032.5,11.1,10.2,1200,2.71,17.45,,,,,,2.8,0,1.1,-14,,,,,,,,,,1.9,2.8,,,
127,충주,2022-02-24,-4.5,-12.9,640,3.5,1454,,,,,,,8.2,270,1626,4.8,250,1532,1.4,1205,90,-14.8,21,1427,47.5,2,1015.9,1033.7,920,1027.8,1655,1030.8,11.2,10.1,1200,2.71,17.65,,,,,,.7,0,1.7,-15.4,,,,,,,,,,2,2.8,,,
127,충주,2022-02-25,.3,-9.3,657,9.1,1522,,,,,,,8.2,270,1526,4.5,270,1358,.9,754,270,-6.4,34,1523,63.4,3.9,1012.4,1030.4,757,1023.9,1712,1027,11.2,8.3,1200,2.41,14.1,,,,,,2.5,.4,1.8,-11.4,,,,,,,,,,1.6,2.3,,,
127,충주,2022-02-26,5.7,-.1,55,11.6,1508,,1.2,2135,2.6,2047,2.8,11,270,2222,6,270,2222,2.6,2238,250,-1,32,1519,64.5,5.7,1003.8,1024.4,1,1011.8,2020,1018,11.3,7.2,1300,2.1,12.63,,,,,,6.5,4,4.6,-4.9,,,,,,,,,,2.1,3.1,,,
127,충주,2022-02-27,3.1,-4.5,626,10,1551,,,,,,,9.4,270,1552,5.8,250,1612,1.9,1680,270,-6.8,22,1617,52.1,3.7,1007.2,1023.5,838,1016.1,7,1021.5,11.3,10.3,1200,2.74,18.15,,,,,,0,0,5.1,-6,,,,,,,,,,2.7,3.8,,,
127,충주,2022-02-28,3.2,-4.4,632,11.5,1626,,,,,,,3.4,360,1418,1.6,290,1344,.5,427,90,-5.2,26,1630,58.3,4.2,1006.8,1025.6,812,1016.8,2226,1021.1,11.3,8,1000,1.91,12.76,,,,,,4.8,.6,4.2,-5.7,,,,,,,,,,1.5,2.1,,,
127,충주,2022-03-01,4,-.3,13,8.6,1702,,,,,,1.1,5.8,250,1856,3.7,270,1744,.9,742,250,-.1,60,156,75,6.2,1000.5,1018,2357,1012.2,1434,1014.7,11.4,.1,1000,.97,4.46,,,,,,7.3,6.4,3.2,-2.6,,,,,,,,,,.7,1.1,,,
127,충주,2022-03-02,2.2,-5.5,712,9.3,1534,,,,,,,8.4,250,1439,5,250,1443,1.6,1357,270,-6.9,22,1629,55.3,3.7,1003.3,1020.1,910,1014.8,1642,1017.7,11.4,10.5,1200,2.82,19,,,,,,1.1,0,5.5,-6.4,,,,,,,,,,2.6,3.7,,,
127,충주,2022-03-03,4.7,-1.2,416,12.7,1452,,,,,,,9.6,270,1456,4.9,290,1539,1.1,972,270,-5,16,1525,54.4,4.3,1003.6,1019.8,913,1015.9,1558,1017.8,11.5,9.2,1200,2.76,17.87,,,,,,2.5,2.3,6.9,-4.4,,,,,,,,,,2.8,4,,,
127,충주,2022-03-04,7.1,-3.9,657,16.2,1506,,,,,,,11.7,230,2011,6.8,250,2012,2.2,1922,250,-2.5,26,1457,54.6,5.2,998,1018.4,149,1005.9,1644,1012,11.5,8.5,1200,2.54,14.82,,,,,,4.5,2.5,7.1,-5.7,,,,,,,,,,3.3,4.7,,,
127,충주,2022-03-05,3,-.7,2400,8.8,1,,,,,,,14.1,270,1431,8.1,270,1514,4.2,3662,270,-10.4,18,1121,39,2.9,1000.5,1019.3,2358,1008.8,1,1014.8,11.5,10.6,1200,2.84,19.11,,,,,,.5,0,6.7,-4.8,,,,,,,,,,3.2,4.6,,,
127,충주,2022-03-06,.9,-6,633,8.1,1534,,,,,,,8.5,270,1435,4.9,250,1752,1.8,1522,250,-13.8,15,1500,35.4,2.1,1006.7,1023,2224,1018.2,1635,1021.1,11.6,10.6,1200,2.94,20.04,,,,,,2.1,0,5.8,-9.2,,,,,,,,,,2.9,4.2,,,
127,충주,2022-03-07,1.3,-6.2,545,9.3,1526,,,,,,,5.7,90,1313,3.5,270,1642,.7,607,90,-10,17,1442,46.9,2.9,1006.2,1023.3,822,1017.6,1542,1020.6,11.6,9.8,1300,2.61,16.7,,,,,,5.3,.9,6.1,-8,,,,,,,,,,2.1,2.9,,,
127,충주,2022-03-08,3.5,-4.9,628,12.4,1658,,,,,,,5.3,270,1714,2.9,270,1612,.9,793,90,-5.1,31,1702,55.4,4.2,1004.8,1021.2,906,1016.6,1625,1019.1,11.7,10.3,1200,2.76,18.31,,,,,,2.8,.4,7.9,-7.5,,,,,,,,,,2.3,3.3,,,
127,충주,2022-03-09,5.2,-3,631,14.9,1619,,,,,,,4.4,20,1434,2.4,270,1740,.7,641,90,-3.3,22,1552,60,4.9,1007.5,1024.4,938,1019.7,1,1021.7,11.7,10.4,1200,2.74,18.28,,,,,,.9,.5,9.1,-6,,,,,,,,,,,,,,
127,충주,2022-03-10,7.2,-1.3,357,16.7,1537,,,,,,,5.1,270,1611,2.8,270,1620,.7,601,90,-5.3,15,1518,46.8,4.2,1006.4,1023.1,656,1017.6,1800,1020.5,11.7,7.5,1200,2.63,15.47,,,,,,6.9,1.8,9.2,-5.4,,,,,,,,,,2.6,3.7,,,
127,충주,2022-03-11,8.7,-1.1,604,17.5,1519,,,,,,,4,320,1438,2,360,1525,.5,397,250,.8,40,1136,59,6.8,1004.2,1020.7,814,1015,1606,1018.1,11.8,5.3,1300,2.25,12.13,,,,,,4.6,2.9,12.2,-4.9,,,,,,,,,,1.7,2.4,,,
127,충주,2022-03-12,12.6,3.2,640,20.5,1437,,,,,,,8.1,270,1743,4.3,250,1725,.9,778,250,7,44,1510,71.1,10.2,1001.1,1019.2,901,1010.6,2357,1014.8,11.8,3.1,1200,2.44,10.73,,,,,,7.4,6,11.8,-.7,,,,,,,,,,2,2.8,,,
127,충주,2022-03-13,13.2,11.3,2252,16.8,232,,,,,,32.4,9,250,337,4.1,230,345,.7,564,230,11.1,54,352,88.8,13.3,997.1,1013,2233,1008.2,1359,1010.7,11.8,0,1100,.27,1.04,,,,,,9.6,9.4,11.7,10.5,,,,,,,,,,.5,.7,,,
127,충주,2022-03-14,9.8,6,2336,13,1227,,,,,,11.3,11.2,290,1549,5.2,90,738,2.3,1983,270,7.4,73,1107,85.5,10.4,997.2,1013.5,139,1006.7,1405,1011,11.9,.5,1100,.97,4.03,,,,,,9.5,8.4,10.5,5.5,,,,,,,,,,.9,1.2,,,
127,충주,2022-03-15,7.5,2.4,640,14.5,1601,,,,,,,5.2,270,145,3.1,250,405,1,904,90,2.3,38,1556,71.5,7.2,999.9,1016.9,931,1011.3,1823,1013.9,11.9,6.9,1200,2.81,16.18,,,,,,3.5,2.8,11.7,-.2,,,,,,,,,,2,2.9,,,
127,충주,2022-03-16,9.2,.8,555,17.9,1537,,,,,,,4.7,320,1604,2.6,340,1606,.6,489,90,1.9,32,1645,65.3,7,1002.1,1018.9,2233,1013.6,1528,1016,12,9.6,1200,2.8,17.45,,,,,,5.4,.9,12,-.5,,,,,,,,,,2.6,3.7,,,
127,충주,2022-03-17,8.8,5.6,2325,13.3,1246,,,,,,2,8.2,90,1843,4.6,110,2103,2,1698,90,3.9,55,1114,71.9,8.1,1005.2,1020.7,925,1018,2358,1019.2,12,0,1200,1.29,5.69,,,,,,9.9,6.8,9,4.9,,,,,,,,,,1.3,1.8,,,
127,충주,2022-03-18,5.8,4.5,558,8.5,1503,,,,,,2.5,8.9,90,1928,4.8,90,1516,2.2,1940,90,.7,52,1534,70.3,6.4,997.1,1018,1,1008,2338,1011.2,12,0,1100,1.22,5.71,,,,,,10,9.5,7.2,4,,,,,,,,,,1.1,1.6,,,
